,Unnamed: 0,Unnamed: 0.1,name,SEXO_M,SEXO_F
24653,24653.0,24653.0,SIRVALINA,0.0,10.0
24654,24654.0,24654.0,ELISVINDERSON,11.0,0.0
24655,24655.0,24655.0,ORTIS,14.0,0.0
24656,24656.0,24656.0,ZENUBIO,9.0,0.0
24657,24657.0,24657.0,EUDOXIO,12.0,0.0
24658,24658.0,24658.0,GIULLIANO,65.0,0.0
24659,24659.0,24659.0,RALISSON,9.0,0.0
24660,24660.0,24660.0,MESAAC,9.0,0.0
24661,24661.0,24661.0,DUCELINA,0.0,30.0
24662,24662.0,24662.0,LUISE,0.0,54.0
24663,24663.0,24663.0,MAYUMI,0.0,78.0
24664,24664.0,24664.0,MAIQUEL,105.0,0.0
24665,24665.0,24665.0,EDELA,0.0,21.0
24666,24666.0,24666.0,CESIO,19.0,0.0
24667,24667.0,24667.0,RENO,31.0,0.0
24668,24668.0,24668.0,CRESCIA,0.0,10.0
24669,24669.0,24669.0,MARICY,0.0,17.0
24670,24670.0,24670.0,ANICETO,142.0,0.0
24671,24671.0,24671.0,GLAZIELLY,0.0,9.0
24672,24672.0,24672.0,ROMMER,9.0,0.0
24673,24673.0,24673.0,FAYRUZY,0.0,9.0
24674,24674.0,24674.0,IDAZILMA,0.0,13.0
24675,24675.0,24675.0,PEDROSA,0.0,24.0
24676,24676.0,24676.0,VHEKSON,10.0,0.0
24677,24677.0,24677.0,JANIFER,0.0,20.0
24678,24678.0,24678.0,JUNCELIO,19.0,0.0
24679,24679.0,24679.0,OMERO,57.0,0.0
24680,24680.0,24680.0,KARLLYAN,9.0,0.0
24681,24681.0,24681.0,FREDERIVO,0.0,9.0
24682,24682.0,24682.0,NIARA,0.0,51.0
24683,24683.0,24683.0,ALDARI,21.0,0.0
24684,24684.0,24684.0,JONIMAR,16.0,0.0
24685,24685.0,24685.0,NEUZIENE,0.0,29.0
24686,24686.0,24686.0,NOEDI,0.0,22.0
24687,24687.0,24687.0,TAMMIRIS,0.0,9.0
24688,24688.0,24688.0,GEISSY,0.0,26.0
24689,24689.0,24689.0,DELINTRA,0.0,9.0
24690,24690.0,24690.0,GUARACI,72.0,0.0
24691,24691.0,24691.0,GLAUCEA,0.0,25.0
24692,24692.0,24692.0,KARLANDIO,9.0,0.0
24693,24693.0,24693.0,MANOLO,29.0,0.0
24694,24694.0,24694.0,PORFIRIO,163.0,0.0
24695,24695.0,24695.0,MAELBE,20.0,0.0
24696,24696.0,24696.0,FRANCIWESLEY,9.0,0.0
24697,24697.0,24697.0,JACKCIEL,9.0,0.0
24698,24698.0,24698.0,FUMIE,0.0,31.0
24699,24699.0,24699.0,OMILDA,0.0,18.0
24700,24700.0,24700.0,VALDILEIDE,0.0,45.0
24701,24701.0,24701.0,MANEOL,21.0,0.0
24702,24702.0,24702.0,LEOVIGILDO,27.0,0.0
24703,24703.0,24703.0,ARCHANJA,0.0,37.0
24704,24704.0,24704.0,DIGLIOLLE,0.0,9.0
24705,24705.0,24705.0,ADALCINO,18.0,0.0
24706,24706.0,24706.0,COATE,9.0,0.0
24707,24707.0,24707.0,KELIMARA,0.0,9.0
24708,24708.0,24708.0,SEANE,0.0,10.0
24709,24709.0,24709.0,JOSSILAINE,0.0,9.0
24710,24710.0,24710.0,JAMSON,17.0,0.0
24711,24711.0,24711.0,CLARITO,10.0,0.0
24712,24712.0,24712.0,JULIANNO,21.0,0.0
24713,24713.0,24713.0,VALCLEIDE,47.0,2.0
24714,24714.0,24714.0,TONINHO,24.0,0.0
24715,24715.0,24715.0,LUINDSON,9.0,0.0
24716,24716.0,24716.0,DINAILMA,0.0,9.0
24717,24717.0,24717.0,DIMY,0.0,18.0
24718,24718.0,24718.0,IANARA,0.0,33.0
24719,24719.0,24719.0,MEIREDIANE,0.0,9.0
24720,24720.0,24720.0,ROBERTINA,0.0,130.0
24721,24721.0,24721.0,FRANCINEI,198.0,0.0
24722,24722.0,24722.0,RAFAE,9.0,0.0
24723,24723.0,24723.0,ELIANDSON,9.0,0.0
24724,24724.0,24724.0,GEDECY,14.0,0.0
24725,24725.0,24725.0,DINIRA,0.0,9.0
24726,24726.0,24726.0,JULCILEIA,0.0,14.0
24727,24727.0,24727.0,GILVANY,0.0,41.0
24728,24728.0,24728.0,MIRLIAN,10.0,0.0
24729,24729.0,24729.0,WANDIR,69.0,5.0
24730,24730.0,24730.0,GEYSSON,11.0,0.0
24731,24731.0,24731.0,ELFE,0.0,9.0
24732,24732.0,24732.0,JAILSO,28.0,0.0
24733,24733.0,24733.0,VLABSON,9.0,0.0
24734,24734.0,24734.0,RENNER,74.0,0.0
24735,24735.0,24735.0,YTTANA,0.0,9.0
24736,24736.0,24736.0,TAKANITA,0.0,11.0
24737,24737.0,24737.0,DENNE,18.0,0.0
24738,24738.0,24738.0,ENEDINO,233.0,0.0
24739,24739.0,24739.0,ADINIZ,12.0,0.0
24740,24740.0,24740.0,FRACISCA,0.0,57.0
24741,24741.0,24741.0,RONDINELES,11.0,0.0
24742,24742.0,24742.0,CRISTAL,0.0,12.0
24743,24743.0,24743.0,DALZIRO,0.0,10.0
24744,24744.0,24744.0,ANOR,50.0,0.0
24745,24745.0,24745.0,EIROLFLIN,10.0,0.0
24746,24746.0,24746.0,TAITSON,11.0,0.0
24747,24747.0,24747.0,ROSNI,21.0,0.0
24748,24748.0,24748.0,ANTONIORODRIGUES,22.0,0.0
24749,24749.0,24749.0,KETMA,0.0,19.0
24750,24750.0,24750.0,MAYCOWN,9.0,0.0
24751,24751.0,24751.0,ZULMARIO,9.0,0.0
24752,24752.0,24752.0,JILVANO,9.0,0.0
24753,24753.0,24753.0,HERNANI,110.0,0.0
24754,24754.0,24754.0,WALDYR,90.0,0.0
24755,24755.0,24755.0,JAIS,12.0,0.0
24756,24756.0,24756.0,JOSIELIDA,0.0,10.0
24757,24757.0,24757.0,OLIVEIRO,97.0,0.0
24758,24758.0,24758.0,AMELINO,9.0,0.0
24759,24759.0,24759.0,WALDENEY,22.0,0.0
24760,24760.0,24760.0,JABINADABI,9.0,0.0
24761,24761.0,24761.0,LENAIDE,0.0,31.0
24762,24762.0,24762.0,ADELI,0.0,59.0
24763,24763.0,24763.0,ROSEMIR,89.0,0.0
24764,24764.0,24764.0,SANDRICIA,0.0,9.0
24765,24765.0,24765.0,VANDALIRA,0.0,9.0
24766,24766.0,24766.0,NIRACI,0.0,30.0
24767,24767.0,24767.0,GESSILAINE,0.0,9.0
24768,24768.0,24768.0,SYLVANNA,0.0,11.0
24769,24769.0,24769.0,SUAMI,0.0,17.0
24770,24770.0,24770.0,GLEITHON,9.0,0.0
24771,24771.0,24771.0,JALDENISE,0.0,11.0
24772,24772.0,24772.0,CARMINDO,61.0,0.0
24773,24773.0,24773.0,SYNARA,0.0,60.0
24774,24774.0,24774.0,ADRILENA,0.0,11.0
24775,24775.0,24775.0,ZAIUDA,0.0,9.0
24776,24776.0,24776.0,LEDISNETE,0.0,9.0
24777,24777.0,24777.0,CATHY,0.0,15.0
24778,24778.0,24778.0,JOSITA,0.0,26.0
24779,24779.0,24779.0,JACKEAN,10.0,0.0
24780,24780.0,24780.0,ANJELINA,0.0,11.0
24781,24781.0,24781.0,ROSINAIDE,0.0,18.0
24782,24782.0,24782.0,GENES,50.0,0.0
24783,24783.0,24783.0,POLLIANY,0.0,28.0
24784,24784.0,24784.0,ANDRI,0.0,10.0
24785,24785.0,24785.0,ISALINA,0.0,35.0
24786,24786.0,24786.0,CLEZIO,212.0,0.0
24787,24787.0,24787.0,ELIANITA,9.0,16.0
24788,24788.0,24788.0,CLAUDISON,54.0,0.0
24789,24789.0,24789.0,ENOELMA,0.0,9.0
24790,24790.0,24790.0,ELISBERTO,27.0,0.0
24791,24791.0,24791.0,GLECY,0.0,16.0
24792,24792.0,24792.0,DEYSEANNE,0.0,10.0
24793,24793.0,24793.0,GENEBALDO,52.0,0.0
24794,24794.0,24794.0,CARLOIDES,0.0,10.0
24795,24795.0,24795.0,LIANDRO,57.0,0.0
24796,24796.0,24796.0,JULINHO,10.0,0.0
24797,24797.0,24797.0,UARLEI,22.0,0.0
24798,24798.0,24798.0,MESAKI,9.0,0.0
24799,24799.0,24799.0,KEYTH,0.0,18.0
24800,24800.0,24800.0,JOLIMAR,40.0,0.0
24801,24801.0,24801.0,LIONIZIO,9.0,0.0
24802,24802.0,24802.0,ANAIZA,0.0,91.0
24803,24803.0,24803.0,ROSALVINA,0.0,45.0
24804,24804.0,24804.0,INILDO,13.0,0.0
24805,24805.0,24805.0,JORZANCRISTOF,0.0,9.0
24806,24806.0,24806.0,MILTHA,0.0,9.0
24807,24807.0,24807.0,ORNAN,19.0,0.0
24808,24808.0,24808.0,REISIVALDO,18.0,0.0
24809,24809.0,24809.0,USQUEVANIA,9.0,0.0
24810,24810.0,24810.0,LUCYVANE,0.0,12.0
24811,24811.0,24811.0,GILDERLEI,9.0,0.0
24812,24812.0,24812.0,EDYSON,9.0,0.0
24813,24813.0,24813.0,JOZEILDO,16.0,0.0
24814,24814.0,24814.0,IOVANDER,9.0,0.0
24815,24815.0,24815.0,ELIDONEY,0.0,20.0
24816,24816.0,24816.0,HOLLYSTEFFANIE,0.0,9.0
24817,24817.0,24817.0,GLEISSIANE,0.0,20.0
24818,24818.0,24818.0,REI,12.0,0.0
24819,24819.0,24819.0,HELDA,0.0,90.0
24820,24820.0,24820.0,LENY,0.0,317.0
24821,24821.0,24821.0,JOSOE,48.0,0.0
24822,24822.0,24822.0,RAUNY,15.0,0.0
24823,24823.0,24823.0,EIVONE,0.0,9.0
24824,24824.0,24824.0,GERRIADRIANO,9.0,0.0
24825,24825.0,24825.0,DANUBIO,68.0,0.0
24826,24826.0,24826.0,HERACLIO,31.0,0.0
24827,24827.0,24827.0,HEINO,9.0,0.0
24828,24828.0,24828.0,AUDRIA,0.0,20.0
24829,24829.0,24829.0,ALCEDIR,21.0,0.0
24830,24830.0,24830.0,CORALY,0.0,10.0
24831,24831.0,24831.0,RHUDSON,9.0,0.0
24832,24832.0,24832.0,DEWID,9.0,0.0
24833,24833.0,24833.0,MARYONE,0.0,9.0
24834,24834.0,24834.0,DELCENIR,9.0,0.0
24835,24835.0,24835.0,KAYT,0.0,9.0
24836,24836.0,24836.0,NEZILA,0.0,9.0
24837,24837.0,24837.0,IRANAILSON,9.0,0.0
24838,24838.0,24838.0,JOZELI,0.0,30.0
24839,24839.0,24839.0,LAUANDA,0.0,19.0
24840,24840.0,24840.0,JOCELY,0.0,65.0
24841,24841.0,24841.0,ELEUZO,9.0,0.0
24842,24842.0,24842.0,CATRIANA,0.0,10.0
24843,24843.0,24843.0,DAMACIO,16.0,0.0
24844,24844.0,24844.0,ANAIDE,0.0,159.0
24845,24845.0,24845.0,ADJAIR,77.0,0.0
24846,24846.0,24846.0,SIMEAO,95.0,0.0
24847,24847.0,24847.0,LUIZVAN,9.0,0.0
24848,24848.0,24848.0,TRANQUILINO,31.0,0.0
24849,24849.0,24849.0,CLEI,68.0,0.0
24850,24850.0,24850.0,LEONIR,67.0,433.0
24851,24851.0,24851.0,JOSSANY,0.0,9.0
24852,24852.0,24852.0,DORINETE,0.0,12.0
24853,24853.0,24853.0,HERBERTH,41.0,0.0
24854,24854.0,24854.0,FREDI,24.0,0.0
24855,24855.0,24855.0,OCIANIDE,0.0,9.0
24856,24856.0,24856.0,SALON,9.0,0.0
24857,24857.0,24857.0,HOSAIRA,0.0,9.0
24858,24858.0,24858.0,IVONDILSON,9.0,0.0
24859,24859.0,24859.0,GREYCY,0.0,15.0
24860,24860.0,24860.0,ROBERI,9.0,0.0
24861,24861.0,24861.0,MAIKEN,10.0,0.0
24862,24862.0,24862.0,WINDER,18.0,0.0
24863,24863.0,24863.0,DELMANE,9.0,0.0
24864,24864.0,24864.0,NODERVAL,9.0,0.0
24865,24865.0,24865.0,ERBITON,9.0,0.0
24866,24866.0,24866.0,BELANIA,0.0,9.0
24867,24867.0,24867.0,VERCIO,9.0,0.0
24868,24868.0,24868.0,MIQUERLANIO,9.0,0.0
24869,24869.0,24869.0,FARES,39.0,0.0
24870,24870.0,24870.0,ADIMIRCIO,9.0,0.0
24871,24871.0,24871.0,DERIVAN,0.0,62.0
24872,24872.0,24872.0,IRNALDO,16.0,0.0
24873,24873.0,24873.0,RENER,115.0,0.0
24874,24874.0,24874.0,WENNER,19.0,0.0
24875,24875.0,24875.0,WILSOM,27.0,0.0
24876,24876.0,24876.0,ILKIA,0.0,9.0
24877,24877.0,24877.0,JOSECLEIA,0.0,10.0
24878,24878.0,24878.0,GENOVA,0.0,12.0
24879,24879.0,24879.0,LAEL,35.0,0.0
24880,24880.0,24880.0,UALDO,9.0,0.0
24881,24881.0,24881.0,EUDO,36.0,0.0
24882,24882.0,24882.0,SEVERINNO,10.0,0.0
24883,24883.0,24883.0,EDILCA,0.0,43.0
24884,24884.0,24884.0,CIERINO,9.0,0.0
24885,24885.0,24885.0,FRANCARLOS,27.0,0.0
24886,24886.0,24886.0,CHRISLEI,9.0,0.0
24887,24887.0,24887.0,CALITON,9.0,0.0
24888,24888.0,24888.0,JOSENI,7.0,248.0
24889,24889.0,24889.0,RENIS,35.0,0.0
24890,24890.0,24890.0,FAISSAL,11.0,0.0
24891,24891.0,24891.0,MAITHE,0.0,41.0
24892,24892.0,24892.0,IVONETTE,0.0,10.0
24893,24893.0,24893.0,JANIVALDO,33.0,0.0
24894,24894.0,24894.0,EURINACIO,9.0,0.0
24895,24895.0,24895.0,KERLI,0.0,21.0
24896,24896.0,24896.0,BRENDHA,0.0,36.0
24897,24897.0,24897.0,PATRIC,112.0,0.0
24898,24898.0,24898.0,JOIDES,11.0,0.0
24899,24899.0,24899.0,JOSECARLOS,9.0,0.0
24900,24900.0,24900.0,EUSELIA,0.0,10.0
24901,24901.0,24901.0,HADSON,22.0,0.0
24902,24902.0,24902.0,VALDIQUE,18.0,0.0
24903,24903.0,24903.0,CASSIONILA,0.0,9.0
24904,24904.0,24904.0,JARINILDO,9.0,0.0
24905,24905.0,24905.0,MACKSON,33.0,0.0
24906,24906.0,24906.0,THOCLYS,9.0,0.0
24907,24907.0,24907.0,WEIDILA,0.0,9.0
24908,24908.0,24908.0,DARLEN,39.0,0.0
24909,24909.0,24909.0,ZILVA,0.0,20.0
24910,24910.0,24910.0,BLANDINA,0.0,85.0
24911,24911.0,24911.0,HARRY,52.0,0.0
24912,24912.0,24912.0,NENILSON,40.0,0.0
24913,24913.0,24913.0,EDELI,42.0,0.0
24914,24914.0,24914.0,WALMAIRA,0.0,9.0
24915,24915.0,24915.0,ALADIM,54.0,0.0
24916,24916.0,24916.0,KENDIS,0.0,9.0
24917,24917.0,24917.0,ROMILDE,0.0,55.0
24918,24918.0,24918.0,ALBANITA,0.0,70.0
24919,24919.0,24919.0,CLEDIA,0.0,65.0
24920,24920.0,24920.0,ANNELYSE,0.0,9.0
24921,24921.0,24921.0,JERMANA,0.0,12.0
24922,24922.0,24922.0,HARLY,31.0,0.0
24923,24923.0,24923.0,ELEXSANDRO,10.0,0.0
24924,24924.0,24924.0,SELVANIRA,0.0,15.0
24925,24925.0,24925.0,HERVECIO,9.0,0.0
24926,24926.0,24926.0,SATILIO,29.0,0.0
24927,24927.0,24927.0,JURENICE,0.0,27.0
24928,24928.0,24928.0,GERCI,0.0,291.0
24929,24929.0,24929.0,TAUAN,65.0,0.0
24930,24930.0,24930.0,JOCIRAM,9.0,0.0
24931,24931.0,24931.0,VANDERLON,15.0,0.0
24932,24932.0,24932.0,SAVERIO,20.0,0.0
24933,24933.0,24933.0,ENDREU,10.0,0.0
24934,24934.0,24934.0,RANYLLE,0.0,9.0
24935,24935.0,24935.0,JUZERINO,9.0,0.0
24936,24936.0,24936.0,ARATUZA,0.0,9.0
24937,24937.0,24937.0,REGEVALDO,9.0,0.0
24938,24938.0,24938.0,RHANSER,10.0,0.0
24939,24939.0,24939.0,EDICLEUVIS,9.0,0.0
24940,24940.0,24940.0,ARNOLD,76.0,0.0
24941,24941.0,24941.0,DOLLY,0.0,11.0
24942,24942.0,24942.0,MOZAR,149.0,0.0
24943,24943.0,24943.0,IRIAN,0.0,19.0
24944,24944.0,24944.0,KACIA,0.0,48.0
24945,24945.0,24945.0,DORVALINDO,9.0,0.0
24946,24946.0,24946.0,JUCIMAR,417.0,0.0
24947,24947.0,24947.0,STEFAN,102.0,0.0
24948,24948.0,24948.0,JAQUELANE,0.0,41.0
24949,24949.0,24949.0,LENINA,0.0,20.0
24950,24950.0,24950.0,ADGOL,15.0,0.0
24951,24951.0,24951.0,KEYTIANE,0.0,19.0
24952,24952.0,24952.0,SANTOLINA,0.0,14.0
24953,24953.0,24953.0,FRANCIS,384.0,8.0
24954,24954.0,24954.0,RHANIELLA,0.0,9.0
24955,24955.0,24955.0,ENIVAN,36.0,0.0
24956,24956.0,24956.0,SINEZIA,0.0,68.0
24957,24957.0,24957.0,ROSALIO,72.0,0.0
24958,24958.0,24958.0,DILCINEY,14.0,0.0
24959,24959.0,24959.0,MAELIO,9.0,0.0
24960,24960.0,24960.0,EDICLEA,0.0,30.0
24961,24961.0,24961.0,ILDENIO,10.0,0.0
24962,24962.0,24962.0,NABOR,101.0,0.0
24963,24963.0,24963.0,YASNAIA,0.0,9.0
24964,24964.0,24964.0,ERENIVA,0.0,9.0
24965,24965.0,24965.0,CRIZELIDE,0.0,10.0
24966,24966.0,24966.0,TANIZIA,0.0,9.0
24967,24967.0,24967.0,JUVEMAR,10.0,0.0
24968,24968.0,24968.0,INIURLL,0.0,9.0
24969,24969.0,24969.0,RONYEDSOM,9.0,0.0
24970,24970.0,24970.0,CERGIO,16.0,0.0
24971,24971.0,24971.0,HITALO,91.0,0.0
24972,24972.0,24972.0,UESLE,26.0,0.0
24973,24973.0,24973.0,IDEMILDO,10.0,0.0
24974,24974.0,24974.0,LEIR,84.0,0.0
24975,24975.0,24975.0,TAJYRA,0.0,10.0
24976,24976.0,24976.0,ROSALINDA,0.0,51.0
24977,24977.0,24977.0,VALDEI,116.0,15.0
24978,24978.0,24978.0,JOSELSON,10.0,0.0
24979,24979.0,24979.0,NEURILANE,0.0,16.0
24980,24980.0,24980.0,DOSREIS,0.0,9.0
24981,24981.0,24981.0,SUELENN,0.0,17.0
24982,24982.0,24982.0,HELIELZA,0.0,9.0
24983,24983.0,24983.0,TAYWANE,0.0,9.0
24984,24984.0,24984.0,SELIA,0.0,106.0
24985,24985.0,24985.0,SUIZA,0.0,20.0
24986,24986.0,24986.0,RABIE,9.0,0.0
24987,24987.0,24987.0,VANOILSON,9.0,0.0
24988,24988.0,24988.0,LIZYANE,0.0,9.0
24989,24989.0,24989.0,ADALCY,0.0,24.0
24990,24990.0,24990.0,EDNILVA,0.0,15.0
24991,24991.0,24991.0,SIDERLENE,0.0,10.0
24992,24992.0,24992.0,DANIEDISON,9.0,0.0
24993,24993.0,24993.0,ELIONE,0.0,147.0
24994,24994.0,24994.0,EDIMIRO,9.0,0.0
24995,24995.0,24995.0,THAYZA,0.0,24.0
24996,24996.0,24996.0,MARUZIA,0.0,29.0
24997,24997.0,24997.0,DELSIC,9.0,0.0
24998,24998.0,24998.0,LUCYMARA,0.0,15.0
24999,24999.0,24999.0,MARIVAL,89.0,0.0
25000,25000.0,25000.0,DEMITRIUS,19.0,0.0
25001,25001.0,25001.0,JAHDE,9.0,0.0
25002,25002.0,25002.0,NARDELI,15.0,0.0
25003,25003.0,25003.0,MARISVANIA,0.0,20.0
25004,25004.0,25004.0,DAGLENE,0.0,9.0
25005,25005.0,25005.0,GERNANDES,10.0,0.0
25006,25006.0,25006.0,NEYLOR,32.0,0.0
25007,25007.0,25007.0,DIONEI,147.0,0.0
25008,25008.0,25008.0,ELENITO,19.0,0.0
25009,25009.0,25009.0,GLEYTSON,9.0,0.0
25010,25010.0,25010.0,ROSY,0.0,151.0
25011,25011.0,25011.0,NELSINA,0.0,84.0
25012,25012.0,25012.0,TELMARA,0.0,27.0
25013,25013.0,25013.0,LEUDILETE,0.0,39.0
25014,25014.0,25014.0,NORALDINO,35.0,0.0
25015,25015.0,25015.0,VANIVALDA,0.0,9.0
25016,25016.0,25016.0,HIOLANDA,0.0,38.0
25017,25017.0,25017.0,VERLANDIA,0.0,21.0
25018,25018.0,25018.0,HEVANDRO,9.0,0.0
25019,25019.0,25019.0,OSVANIR,25.0,0.0
25020,25020.0,25020.0,KEITIELLEN,0.0,9.0
25021,25021.0,25021.0,RUBERVAN,27.0,0.0
25022,25022.0,25022.0,NILSO,216.0,0.0
25023,25023.0,25023.0,KARISTON,0.0,16.0
25024,25024.0,25024.0,JORGENESIO,9.0,0.0
25025,25025.0,25025.0,GLECIO,33.0,0.0
25026,25026.0,25026.0,DORZINA,0.0,19.0
25027,25027.0,25027.0,ARGENARIO,9.0,0.0
25028,25028.0,25028.0,DAUSILENE,0.0,16.0
25029,25029.0,25029.0,IVES,62.0,0.0
25030,25030.0,25030.0,NECI,0.0,708.0
25031,25031.0,25031.0,ANGELIN,85.0,0.0
25032,25032.0,25032.0,EGNO,21.0,0.0
25033,25033.0,25033.0,ERINEIDA,10.0,0.0
25034,25034.0,25034.0,WELISTON,16.0,0.0
25035,25035.0,25035.0,LUCIAMARA,0.0,17.0
25036,25036.0,25036.0,SANMAIA,0.0,9.0
25037,25037.0,25037.0,LUPERCIO,127.0,0.0
25038,25038.0,25038.0,LINDERLY,0.0,9.0
25039,25039.0,25039.0,ORDENEIS,9.0,0.0
25040,25040.0,25040.0,EDMILSONPEREIRA,9.0,0.0
25041,25041.0,25041.0,BRAYTNER,9.0,0.0
25042,25042.0,25042.0,IVALCI,19.0,0.0
25043,25043.0,25043.0,LALESKA,0.0,42.0
25044,25044.0,25044.0,PERONE,9.0,0.0
25045,25045.0,25045.0,SUSAM,0.0,28.0
25046,25046.0,25046.0,LOURICE,0.0,24.0
25047,25047.0,25047.0,VANIDES,0.0,9.0
25048,25048.0,25048.0,MIUSA,0.0,17.0
25049,25049.0,25049.0,FRANICSCO,9.0,0.0
25050,25050.0,25050.0,DIONES,392.0,0.0
25051,25051.0,25051.0,KASSIANE,0.0,49.0
25052,25052.0,25052.0,SIDICLEI,43.0,0.0
25053,25053.0,25053.0,APOLINARIA,0.0,36.0
25054,25054.0,25054.0,INDIRA,0.0,100.0
25055,25055.0,25055.0,EUCIEL,9.0,0.0
25056,25056.0,25056.0,JUCILEI,76.0,0.0
25057,25057.0,25057.0,ALEXANDRINO,67.0,0.0
25058,25058.0,25058.0,DAISA,0.0,37.0
25059,25059.0,25059.0,HARIANNE,0.0,9.0
25060,25060.0,25060.0,DJANEIDE,0.0,63.0
25061,25061.0,25061.0,THAINAN,110.0,0.0
25062,25062.0,25062.0,ROCINEIDE,0.0,9.0
25063,25063.0,25063.0,RYOJI,9.0,0.0
25064,25064.0,25064.0,ALCELINA,0.0,26.0
25065,25065.0,25065.0,EDCELIO,13.0,0.0
25066,25066.0,25066.0,OSIRES,44.0,0.0
25067,25067.0,25067.0,WALDEIZA,0.0,9.0
25068,25068.0,25068.0,ULISESE,9.0,0.0
25069,25069.0,25069.0,GISIANE,0.0,30.0
25070,25070.0,25070.0,TEODORICO,131.0,0.0
25071,25071.0,25071.0,WANNA,0.0,20.0
25072,25072.0,25072.0,UALASSE,21.0,0.0
25073,25073.0,25073.0,AUMERINDA,0.0,10.0
25074,25074.0,25074.0,GERCILIO,96.0,0.0
25075,25075.0,25075.0,JASMINA,0.0,13.0
25076,25076.0,25076.0,ELIESE,0.0,36.0
25077,25077.0,25077.0,ELCIAS,38.0,2.0
25078,25078.0,25078.0,DERNEVALDO,0.0,40.0
25079,25079.0,25079.0,VALDECLER,9.0,0.0
25080,25080.0,25080.0,ALZINDIA,0.0,9.0
25081,25081.0,25081.0,RIDETE,0.0,27.0
25082,25082.0,25082.0,ERETUZA,0.0,35.0
25083,25083.0,25083.0,FORTUNATA,0.0,78.0
25084,25084.0,25084.0,HELENNY,0.0,10.0
25085,25085.0,25085.0,RAIZZA,0.0,15.0
25086,25086.0,25086.0,GRACIONEY,0.0,19.0
25087,25087.0,25087.0,GLENILDE,0.0,9.0
25088,25088.0,25088.0,ANIZETH,0.0,17.0
25089,25089.0,25089.0,GESAEL,9.0,0.0
25090,25090.0,25090.0,GLEISOM,19.0,0.0
25091,25091.0,25091.0,GISSELY,0.0,11.0
25092,25092.0,25092.0,FADUL,9.0,0.0
25093,25093.0,25093.0,SIDCLEIDE,0.0,20.0
25094,25094.0,25094.0,ERYCLE,0.0,9.0
25095,25095.0,25095.0,JOISSY,0.0,9.0
25096,25096.0,25096.0,ADEVANI,0.0,25.0
25097,25097.0,25097.0,KATIELLEN,0.0,28.0
25098,25098.0,25098.0,MARCONJEQUES,9.0,0.0
25099,25099.0,25099.0,RILMA,0.0,51.0
25100,25100.0,25100.0,LECINA,0.0,9.0
25101,25101.0,25101.0,TENISSON,31.0,0.0
25102,25102.0,25102.0,MAYARAC,0.0,9.0
25103,25103.0,25103.0,HERBE,9.0,0.0
25104,25104.0,25104.0,M,18.0,931.0
25105,25105.0,25105.0,ACIDOESTE,10.0,0.0
25106,25106.0,25106.0,HALANATA,0.0,10.0
25107,25107.0,25107.0,ARMIRIO,13.0,0.0
25108,25108.0,25108.0,KEREM,0.0,9.0
25109,25109.0,25109.0,FRANQUE,29.0,0.0
25110,25110.0,25110.0,JEIEL,26.0,0.0
25111,25111.0,25111.0,ALANIS,0.0,38.0
25112,25112.0,25112.0,ALIDIO,10.0,0.0
25113,25113.0,25113.0,DISASI,8.0,0.0
25114,25114.0,25114.0,LEONTINO,80.0,0.0
25115,25115.0,25115.0,ARENIL,8.0,0.0
25116,25116.0,25116.0,CENEGEA,0.0,10.0
25117,25117.0,25117.0,IASMIN,0.0,189.0
25118,25118.0,25118.0,FRANCINARIA,0.0,25.0
25119,25119.0,25119.0,LUCIELY,0.0,9.0
25120,25120.0,25120.0,WHISDAMY,8.0,0.0
25121,25121.0,25121.0,ENIVALDA,0.0,107.0
25122,25122.0,25122.0,WILLITON,0.0,17.0
25123,25123.0,25123.0,JOVENE,0.0,8.0
25124,25124.0,25124.0,FILIPPI,10.0,0.0
25125,25125.0,25125.0,OLICELDA,0.0,9.0
25126,25126.0,25126.0,LEONI,606.0,2.0
25127,25127.0,25127.0,NATHANI,0.0,41.0
25128,25128.0,25128.0,ILTIZA,0.0,8.0
25129,25129.0,25129.0,ROZENEIDE,0.0,11.0
25130,25130.0,25130.0,IVANEIDA,0.0,38.0
25131,25131.0,25131.0,EUSENINA,0.0,9.0
25132,25132.0,25132.0,MIQUINEIAS,8.0,0.0
25133,25133.0,25133.0,ROSIVANIO,19.0,0.0
25134,25134.0,25134.0,NEURICIENE,0.0,8.0
25135,25135.0,25135.0,KLEOMARCIO,8.0,0.0
25136,25136.0,25136.0,UILHANS,8.0,0.0
25137,25137.0,25137.0,ENGRACIA,0.0,109.0
25138,25138.0,25138.0,BIAGIO,19.0,0.0
25139,25139.0,25139.0,DIRLANE,0.0,10.0
25140,25140.0,25140.0,AVEDY,0.0,8.0
25141,25141.0,25141.0,ELZALENE,0.0,15.0
25142,25142.0,25142.0,GLEIZI,0.0,8.0
25143,25143.0,25143.0,EDINELZA,0.0,97.0
25144,25144.0,25144.0,NEUZANGELA,0.0,9.0
25145,25145.0,25145.0,CISLENE,0.0,60.0
25146,25146.0,25146.0,VILTOMAR,17.0,0.0
25147,25147.0,25147.0,ADENIL,55.0,0.0
25148,25148.0,25148.0,TEOVANES,8.0,0.0
25149,25149.0,25149.0,ROBHISON,8.0,0.0
25150,25150.0,25150.0,GESMAILLER,8.0,0.0
25151,25151.0,25151.0,JOFFREI,8.0,0.0
25152,25152.0,25152.0,PAULIRAN,0.0,30.0
25153,25153.0,25153.0,JONELSON,9.0,0.0
